,EventId,EventTemplate,Content,ParameterList
1084,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1085,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1086,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:44879,['10.10.34.13:44879']
1087,E42,Send worker leaving thread,Send worker leaving thread,[]
1088,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1089,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1090,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:60575,['10.10.34.11:60575']
1091,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1092,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1093,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1094,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1095,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1096,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1097,E42,Send worker leaving thread,Send worker leaving thread,[]
1098,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1099,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1100,E42,Send worker leaving thread,Send worker leaving thread,[]
1101,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1102,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1103,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1104,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1105,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1106,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1107,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:44989,['10.10.34.13:44989']
1108,E42,Send worker leaving thread,Send worker leaving thread,[]
1109,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1110,E42,Send worker leaving thread,Send worker leaving thread,[]
1111,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1112,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:57197,['10.10.34.12:57197']
1113,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1114,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1115,E42,Send worker leaving thread,Send worker leaving thread,[]
1116,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1117,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1118,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1119,E42,Send worker leaving thread,Send worker leaving thread,[]
1120,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1121,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1122,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1123,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1124,E42,Send worker leaving thread,Send worker leaving thread,[]
1125,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1126,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1127,E42,Send worker leaving thread,Send worker leaving thread,[]
1128,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:57309,['10.10.34.12:57309']
1129,E42,Send worker leaving thread,Send worker leaving thread,[]
1130,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1131,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1132,E42,Send worker leaving thread,Send worker leaving thread,[]
1133,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1134,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1135,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1136,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1137,E42,Send worker leaving thread,Send worker leaving thread,[]
1138,E42,Send worker leaving thread,Send worker leaving thread,[]
1139,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:60936,['10.10.34.11:60936']
1140,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1141,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1142,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1143,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1144,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1145,E42,Send worker leaving thread,Send worker leaving thread,[]
1146,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:57449,['10.10.34.12:57449']
1147,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:45275,['10.10.34.13:45275']
1148,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:45295,['10.10.34.13:45295']
1149,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1150,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1151,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1152,E42,Send worker leaving thread,Send worker leaving thread,[]
1153,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1154,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:57495,['10.10.34.12:57495']
1155,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1156,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1157,E42,Send worker leaving thread,Send worker leaving thread,[]
1158,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1159,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1160,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:45334,['10.10.34.13:45334']
1161,E42,Send worker leaving thread,Send worker leaving thread,[]
1162,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:57523,['10.10.34.12:57523']
1163,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1164,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:32868,['10.10.34.11:32868']
1165,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1166,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1167,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1168,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1169,E42,Send worker leaving thread,Send worker leaving thread,[]
1170,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1171,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1172,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1173,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1174,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:45406,['10.10.34.13:45406']
1175,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1176,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1177,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1178,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:32964,['10.10.34.11:32964']
1179,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1180,E42,Send worker leaving thread,Send worker leaving thread,[]
1181,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1182,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1183,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1184,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1185,E42,Send worker leaving thread,Send worker leaving thread,[]
1186,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1187,E42,Send worker leaving thread,Send worker leaving thread,[]
1188,E42,Send worker leaving thread,Send worker leaving thread,[]
1189,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:45509,['10.10.34.13:45509']
1190,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1191,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1192,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1193,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1194,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1195,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1196,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1197,E42,Send worker leaving thread,Send worker leaving thread,[]
1198,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1199,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1200,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1201,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1202,E42,Send worker leaving thread,Send worker leaving thread,[]
1203,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1204,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1205,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1206,E42,Send worker leaving thread,Send worker leaving thread,[]
1207,E42,Send worker leaving thread,Send worker leaving thread,[]
1208,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1209,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:33138,['10.10.34.11:33138']
1210,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1211,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1212,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1213,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:45651,['10.10.34.13:45651']
1214,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1215,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:33186,['10.10.34.11:33186']
1216,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1217,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1218,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:57889,['10.10.34.12:57889']
1219,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:33246,['10.10.34.11:33246']
1220,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:57904,['10.10.34.12:57904']
1221,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1222,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:45738,['10.10.34.13:45738']
1223,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:33257,['10.10.34.11:33257']
1224,E42,Send worker leaving thread,Send worker leaving thread,[]
1225,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1226,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1227,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1228,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1229,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1230,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1231,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:45770,['10.10.34.13:45770']
1232,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1233,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:33305,['10.10.34.11:33305']
1234,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:57965,['10.10.34.12:57965']
1235,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1236,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1237,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:57977,['10.10.34.12:57977']
1238,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1239,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1240,E42,Send worker leaving thread,Send worker leaving thread,[]
1241,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1242,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1243,E42,Send worker leaving thread,Send worker leaving thread,[]
1244,E42,Send worker leaving thread,Send worker leaving thread,[]
1245,E25,Interrupting SendWorker,Interrupting SendWorker,[]
1246,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1247,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1248,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1249,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1250,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1251,E42,Send worker leaving thread,Send worker leaving thread,[]
1252,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:45923,['10.10.34.13:45923']
1253,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1254,E42,Send worker leaving thread,Send worker leaving thread,[]
1255,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1256,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
1257,E21,Got user-level KeeperException when processing sessionid:<*> type:create cxid:<*> zxid:<*> txntype:<*> reqpath:<*> Error Path:<*> Error:KeeperErrorCode = NodeExists for <*>,Got user-level KeeperException when processing sessionid:0x34ed93485090001 type:create cxid:0x55b8bb0f zxid:0x100000010 txntype:-1 reqpath:n/a Error Path:/home/curi/.zookeeper Error:KeeperErrorCode = NodeExists for /home/curi/.zookeeper,"['0x34ed93485090001', '0x55b8bb0f', '0x100000010', '-1', 'n/a', '/home/curi/.zookeeper', '/home/curi/.zookeeper']"
1258,E6,caught end of stream exception,caught end of stream exception,[]
1259,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.16:56610,['10.10.34.16:56610']
1260,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14ed93111f20005,['0x14ed93111f20005']
1261,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x24ed93119420008,['0x24ed93119420008']
1262,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14ed93111f20000,['0x14ed93111f20000']
1263,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.11:50822,['10.10.34.11:50822']
1264,E42,Send worker leaving thread,Send worker leaving thread,[]
1265,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.13:37229; will be dropped if server is in r-o mode,['10.10.34.13:37229']
1266,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.13:37229,['10.10.34.13:37229']
1267,E36,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LEADING (my state)","Notification: 3 (n.leader), 0x10000006b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0x1 (n.peerEPoch), LEADING (my state)","['3', '0x10000006b', '0x2', '3', '0x1']"
1268,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.11:50926,['10.10.34.11:50926']
1269,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.11:51168,['10.10.34.11:51168']
1270,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x24ed9311942000c,['0x24ed9311942000c']
1271,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.21:51245,['10.10.34.21:51245']
1272,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.25:53326; will be dropped if server is in r-o mode,['10.10.34.25:53326']
1273,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.12:54610,['10.10.34.12:54610']
1274,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x14ed93111f20020, timeout of 10000ms exceeded","['0x14ed93111f20020', '10000']"
1275,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x24ed93119420021,['0x24ed93119420021']
1276,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24ed93119420033, timeout of 10000ms exceeded","['0x24ed93119420033', '10000']"
1277,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24ed9311942002a, timeout of 10000ms exceeded","['0x24ed9311942002a', '10000']"
1278,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.27:32782,['10.10.34.27:32782']
1279,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14ed93111f2003f,['0x14ed93111f2003f']
1280,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.28:37304 which had sessionid 0x24ed9311942004f,"['10.10.34.28:37304', '0x24ed9311942004f']"
1281,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ed9ac1c1e0021,['0x34ed9ac1c1e0021']
1282,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x34ed9ac1c1e002b, timeout of 10000ms exceeded","['0x34ed9ac1c1e002b', '10000']"
1283,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14ed93111f20046,['0x14ed93111f20046']
1284,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ed9ac1c1e0030,['0x34ed9ac1c1e0030']
1285,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.35:38016,['10.10.34.35:38016']
1286,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14ed93111f2004f,['0x14ed93111f2004f']
1287,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.11:53468,['10.10.34.11:53468']
1288,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x34ed9ac1c1e0033, timeout of 10000ms exceeded","['0x34ed9ac1c1e0033', '10000']"
1289,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14ed93111f20050,['0x14ed93111f20050']
1290,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.12:54643; will be dropped if server is in r-o mode,['10.10.34.12:54643']
1291,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.17:46387,['10.10.34.17:46387']
1292,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.11:48701,['10.10.34.11:48701']
1293,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x14ed93111f20068, timeout of 20000ms exceeded","['0x14ed93111f20068', '20000']"
1294,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x24ed93119420073,['0x24ed93119420073']
1295,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.13:37335 which had sessionid 0x24ed93119420065,"['10.10.34.13:37335', '0x24ed93119420065']"
1296,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.11:53520 which had sessionid 0x24ed9311942005f,"['10.10.34.11:53520', '0x24ed9311942005f']"
1297,E6,caught end of stream exception,caught end of stream exception,[]
1298,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ed9ac1c1e005e,['0x34ed9ac1c1e005e']
1299,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ed9311942007e with negotiated timeout 10000 for client /10.10.34.12:54673,"['0x24ed9311942007e', '10000', '10.10.34.12:54673']"
1300,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x34ed9ac1c1e0065, timeout of 20000ms exceeded","['0x34ed9ac1c1e0065', '20000']"
1301,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.11:53857 which had sessionid 0x24ed93119420082,"['10.10.34.11:53857', '0x24ed93119420082']"
1302,E6,caught end of stream exception,caught end of stream exception,[]
1303,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.11:54078,['10.10.34.11:54078']
1304,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.18:40006,['10.10.34.18:40006']
1305,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ed9311942008c with negotiated timeout 10000 for client /10.10.34.18:40006,"['0x24ed9311942008c', '10000', '10.10.34.18:40006']"
1306,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ed93119420091 with negotiated timeout 10000 for client /10.10.34.40:47629,"['0x24ed93119420091', '10000', '10.10.34.40:47629']"
1307,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.11:54134,['10.10.34.11:54134']
1308,E6,caught end of stream exception,caught end of stream exception,[]
1309,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x24ed93119420094,['0x24ed93119420094']
1310,E6,caught end of stream exception,caught end of stream exception,[]
1311,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ed9ac1c1e0081,['0x34ed9ac1c1e0081']
1312,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ed9ac1c1e0080,['0x34ed9ac1c1e0080']
1313,E6,caught end of stream exception,caught end of stream exception,[]
1314,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x34ed9ac1c1e007f, timeout of 10000ms exceeded","['0x34ed9ac1c1e007f', '10000']"
1315,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24ed9311942008e, timeout of 10000ms exceeded","['0x24ed9311942008e', '10000']"
1316,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ed9ac1c1e007a,['0x34ed9ac1c1e007a']
1317,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ed9ac1c1e0078,['0x34ed9ac1c1e0078']
1318,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ed931194200a4 with negotiated timeout 10000 for client /10.10.34.32:39275,"['0x24ed931194200a4', '10000', '10.10.34.32:39275']"
1319,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ed931194200a7 with negotiated timeout 10000 for client /10.10.34.36:45209,"['0x24ed931194200a7', '10000', '10.10.34.36:45209']"
1320,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ed9ac1c1e0085,['0x34ed9ac1c1e0085']
1321,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.21:51262 which had sessionid 0x24ed931194200a0,"['10.10.34.21:51262', '0x24ed931194200a0']"
1322,E6,caught end of stream exception,caught end of stream exception,[]
1323,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14ed93111f200a7,['0x14ed93111f200a7']
1324,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x14ed93111f2009f, timeout of 10000ms exceeded","['0x14ed93111f2009f', '10000']"
1325,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ed9ac1c1e0083,['0x34ed9ac1c1e0083']
1326,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ed931194200af with negotiated timeout 10000 for client /10.10.34.16:56646,"['0x24ed931194200af', '10000', '10.10.34.16:56646']"
1327,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.30:60436; will be dropped if server is in r-o mode,['10.10.34.30:60436']
1328,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x34ed9ac1c1e008f, timeout of 10000ms exceeded","['0x34ed9ac1c1e008f', '10000']"
1329,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24ed931194200ad, timeout of 10000ms exceeded","['0x24ed931194200ad', '10000']"
1330,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x14ed93111f200d2, timeout of 10000ms exceeded","['0x14ed93111f200d2', '10000']"
1331,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ed9ac1c1e00ae,['0x34ed9ac1c1e00ae']
1332,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.13:37600,['10.10.34.13:37600']
1333,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.11:58424; will be dropped if server is in r-o mode,['10.10.34.11:58424']
1334,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.11:52866,['10.10.34.11:52866']
1335,E6,caught end of stream exception,caught end of stream exception,[]
1336,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:33209,['10.10.34.13:33209']
1337,E6,caught end of stream exception,caught end of stream exception,[]
1338,E6,caught end of stream exception,caught end of stream exception,[]
1339,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ede63a01b000a with negotiated timeout 10000 for client /10.10.34.13:52286,"['0x24ede63a01b000a', '10000', '10.10.34.13:52286']"
1340,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.20:49010 which had sessionid 0x24ede63a01b000e,"['10.10.34.20:49010', '0x24ede63a01b000e']"
1341,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.11:53422,['10.10.34.11:53422']
1342,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ede63a01b0027 with negotiated timeout 10000 for client /10.10.34.13:52301,"['0x24ede63a01b0027', '10000', '10.10.34.13:52301']"
1343,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ede63a01b002a with negotiated timeout 20000 for client /10.10.34.11:54338,"['0x24ede63a01b002a', '20000', '10.10.34.11:54338']"
1344,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.13:52310,['10.10.34.13:52310']
1345,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.11:54576,['10.10.34.11:54576']
1346,E6,caught end of stream exception,caught end of stream exception,[]
1347,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ede63a01b006c with negotiated timeout 10000 for client /10.10.34.40:47637,"['0x24ede63a01b006c', '10000', '10.10.34.40:47637']"
1348,E47,Starting quorum peer,Starting quorum peer,[]
