EventId,EventTemplate,Content,ParameterList
E2,<*>:<*> open through proxy <*>:<*> HTTPS,c.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['c.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['sclick.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.baidu.com:80 close, 6719 bytes (6.56 KB) sent, 644545 bytes (629 KB) received, lifetime 00:05","['www.baidu.com:80', '6719', ' (6.56 KB) ', '644545', ' (629 KB) ', '00:05']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,timg.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['timg.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","get.sogou.com:80 close, 899 bytes sent, 348 bytes received, lifetime 00:03","['get.sogou.com:80', '899', ' ', '348', ' ', '00:03']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","ss.bdimg.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11","['ss.bdimg.com:80', '0', ' ', '0', ' ', '00:11']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","t11.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11","['t11.baidu.com:80', '0', ' ', '0', ' ', '00:11']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","sestat.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11","['sestat.baidu.com:80', '0', ' ', '0', ' ', '00:11']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","ss.bdimg.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11","['ss.bdimg.com:80', '0', ' ', '0', ' ', '00:11']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,comment.5054399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['comment.5054399.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,www.4399.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['www.4399.cn:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,cbjs.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['cbjs.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,ubmcmm.baidustatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['ubmcmm.baidustatic.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,dup.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['dup.baidustatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,eclick.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['eclick.baidu.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,dup.baidustatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['dup.baidustatic.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,dup.baidustatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['dup.baidustatic.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","b1.bdstatic.com:80 close, 389 bytes sent, 409 bytes received, lifetime 00:21","['b1.bdstatic.com:80', '389', ' ', '409', ' ', '00:21']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","pos.baidu.com:80 close, 1822 bytes (1.77 KB) sent, 1370 bytes (1.33 KB) received, lifetime 00:10","['pos.baidu.com:80', '1822', ' (1.77 KB) ', '1370', ' (1.33 KB) ', '00:10']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","i9.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:27","['i9.baidu.com:80', '0', ' ', '0', ' ', '00:27']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","xin.4399.cn:80 close, 0 bytes sent, 0 bytes received, lifetime 00:21","['xin.4399.cn:80', '0', ' ', '0', ' ', '00:21']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","newsimg.5054399.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19","['newsimg.5054399.com:80', '0', ' ', '0', ' ', '00:19']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","comment.5054399.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:21","['comment.5054399.com:80', '0', ' ', '0', ' ', '00:21']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","i9.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:27","['i9.baidu.com:80', '0', ' ', '0', ' ', '00:27']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","m.news.4399.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19","['m.news.4399.com:80', '0', ' ', '0', ' ', '00:19']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.4399.cn:80 close, 0 bytes sent, 0 bytes received, lifetime 00:21","['www.4399.cn:80', '0', ' ', '0', ' ', '00:21']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,api.share.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['api.share.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","timg.baidu.com:80 close, 1299 bytes (1.26 KB) sent, 4993 bytes (4.87 KB) received, lifetime 00:30","['timg.baidu.com:80', '1299', ' (1.26 KB) ', '4993', ' (4.87 KB) ', '00:30']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.googletagservices.com:443 close, 1257 bytes (1.22 KB) sent, 540 bytes received, lifetime 04:00","['www.googletagservices.com:443', '1257', ' (1.22 KB) ', '540', ' ', '04:00']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","yt3.ggpht.com:443 close, 10542 bytes (10.2 KB) sent, 356545 bytes (348 KB) received, lifetime 09:54","['yt3.ggpht.com:443', '10542', ' (10.2 KB) ', '356545', ' (348 KB) ', '09:54']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.google.com:443 close, 1740 bytes (1.69 KB) sent, 21911 bytes (21.3 KB) received, lifetime 04:01","['www.google.com:443', '1740', ' (1.69 KB) ', '21911', ' (21.3 KB) ', '04:01']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","dup.baidustatic.com:443 close, 814 bytes sent, 4145 bytes (4.04 KB) received, lifetime 01:00","['dup.baidustatic.com:443', '814', ' ', '4145', ' (4.04 KB) ', '01:00']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,pubads.g.doubleclick.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['pubads.g.doubleclick.net:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,d.agkn.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['d.agkn.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","odr.mookie1.com:443 close, 361 bytes sent, 4839 bytes (4.72 KB) received, lifetime 00:11","['odr.mookie1.com:443', '361', ' ', '4839', ' (4.72 KB) ', '00:11']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","safebrowsing.googleapis.com:443 close, 1344 bytes (1.31 KB) sent, 1170 bytes (1.14 KB) received, lifetime 04:00","['safebrowsing.googleapis.com:443', '1344', ' (1.31 KB) ', '1170', ' (1.14 KB) ', '04:00']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clients6.google.com:443 close, 1891 bytes (1.84 KB) sent, 811 bytes received, lifetime 04:00","['clients6.google.com:443', '1891', ' (1.84 KB) ', '811', ' ', '04:00']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","d.dropbox.com:443 close, 1021 bytes sent, 4906 bytes (4.79 KB) received, lifetime 01:01","['d.dropbox.com:443', '1021', ' ', '4906', ' (4.79 KB) ', '01:01']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clients6.google.com:443 close, 3216 bytes (3.14 KB) sent, 2391 bytes (2.33 KB) received, lifetime 05:04","['clients6.google.com:443', '3216', ' (3.14 KB) ', '2391', ' (2.33 KB) ', '05:04']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","i.ytimg.com:443 close, 2836 bytes (2.76 KB) sent, 125622 bytes (122 KB) received, lifetime 06:33","['i.ytimg.com:443', '2836', ' (2.76 KB) ', '125622', ' (122 KB) ', '06:33']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,d.agkn.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['d.agkn.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","r6---sn-i3b7kn7d.googlevideo.com:443 close, 12789 bytes (12.4 KB) sent, 13833013 bytes (13.1 MB) received, lifetime 01:01","['r6---sn-i3b7kn7d.googlevideo.com:443', '12789', ' (12.4 KB) ', '13833013', ' (13.1 MB) ', '01:01']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","odr.mookie1.com:443 close, 1045 bytes (1.02 KB) sent, 5662 bytes (5.52 KB) received, lifetime 01:06","['odr.mookie1.com:443', '1045', ' (1.02 KB) ', '5662', ' (5.52 KB) ', '01:06']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,odr.mookie1.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['odr.mookie1.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,static.doubleclick.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['static.doubleclick.net:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['d.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['fonts.gstatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,static.doubleclick.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['static.doubleclick.net:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","r6---sn-i3b7knez.googlevideo.com:443 close, 13118 bytes (12.8 KB) sent, 3242984 bytes (3.09 MB) received, lifetime 00:31","['r6---sn-i3b7knez.googlevideo.com:443', '13118', ' (12.8 KB) ', '3242984', ' (3.09 MB) ', '00:31']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['t12.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['t12.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['t12.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,timg.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['timg.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['sclick.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['sclick.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,ecmb.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['ecmb.bdimg.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","c.baidu.com:80 close, 1052 bytes (1.02 KB) sent, 113 bytes received, lifetime <1 sec","['c.baidu.com:80', '1052', ' (1.02 KB) ', '113', ' ', '<1 sec']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","t12.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10","['t12.baidu.com:80', '0', ' ', '0', ' ', '00:10']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","t12.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10","['t12.baidu.com:80', '0', ' ', '0', ' ', '00:10']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","timg.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10","['timg.baidu.com:80', '0', ' ', '0', ' ', '00:10']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,cpro.baidustatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['cpro.baidustatic.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,ubmcmm.baidustatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['ubmcmm.baidustatic.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,dup.baidustatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['dup.baidustatic.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","ss.bdimg.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10","['ss.bdimg.com:80', '0', ' ', '0', ' ', '00:10']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","pos.baidu.com:80 close, 3783 bytes (3.69 KB) sent, 38448 bytes (37.5 KB) received, lifetime 00:11","['pos.baidu.com:80', '3783', ' (3.69 KB) ', '38448', ' (37.5 KB) ', '00:11']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","i9.baidu.com:80 close, 1915 bytes (1.87 KB) sent, 12764 bytes (12.4 KB) received, lifetime 00:21","['i9.baidu.com:80', '1915', ' (1.87 KB) ', '12764', ' (12.4 KB) ', '00:21']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","z13.cnzz.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19","['z13.cnzz.com:80', '0', ' ', '0', ' ', '00:19']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,eclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['eclick.baidu.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","f10.baidu.com:80 close, 6956 bytes (6.79 KB) sent, 101059 bytes (98.6 KB) received, lifetime 00:20","['f10.baidu.com:80', '6956', ' (6.79 KB) ', '101059', ' (98.6 KB) ', '00:20']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","suggestion.baidu.com:80 close, 1829 bytes (1.78 KB) sent, 1039 bytes (1.01 KB) received, lifetime 00:35","['suggestion.baidu.com:80', '1829', ' (1.78 KB) ', '1039', ' (1.01 KB) ', '00:35']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","eclick.baidu.com:80 close, 1037 bytes (1.01 KB) sent, 311 bytes received, lifetime 00:05","['eclick.baidu.com:80', '1037', ' (1.01 KB) ', '311', ' ', '00:05']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","cm.g.doubleclick.net:443 close, 2197 bytes (2.14 KB) sent, 1527 bytes (1.49 KB) received, lifetime 06:13","['cm.g.doubleclick.net:443', '2197', ' (2.14 KB) ', '1527', ' (1.49 KB) ', '06:13']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,news.4399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['news.4399.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,app.4399.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['app.4399.cn:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,app.4399.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['app.4399.cn:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,video.5054399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['video.5054399.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,video.5054399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['video.5054399.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,comment.5054399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['comment.5054399.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,a.img4399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['a.img4399.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,w.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['w.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,www.4399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['www.4399.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","cpro.baidustatic.com:443 close, 334 bytes sent, 3713 bytes (3.62 KB) received, lifetime 00:48","['cpro.baidustatic.com:443', '334', ' ', '3713', ' (3.62 KB) ', '00:48']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.4399.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:21","['www.4399.com:80', '0', ' ', '0', ' ', '00:21']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","cnzz.mmstat.com:80 close, 686 bytes sent, 579 bytes received, lifetime <1 sec","['cnzz.mmstat.com:80', '686', ' ', '579', ' ', '<1 sec']"
E7,<*>:<*> error : A connection request was canceled before the completion.,hm.baidu.com:80 error : A connection request was canceled before the completion.,['hm.baidu.com:80']
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","app.4399.cn:80 close, 1381 bytes (1.34 KB) sent, 38524 bytes (37.6 KB) received, lifetime 00:52","['app.4399.cn:80', '1381', ' (1.34 KB) ', '38524', ' (37.6 KB) ', '00:52']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.google.com:443 close, 9034 bytes (8.82 KB) sent, 3696 bytes (3.60 KB) received, lifetime 07:26","['www.google.com:443', '9034', ' (8.82 KB) ', '3696', ' (3.60 KB) ', '07:26']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.youtube.com:443 close, 30789 bytes (30.0 KB) sent, 164940 bytes (161 KB) received, lifetime 07:44","['www.youtube.com:443', '30789', ' (30.0 KB) ', '164940', ' (161 KB) ', '07:44']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.qulishi.com:80 close, 1581 bytes (1.54 KB) sent, 79427 bytes (77.5 KB) received, lifetime 02:01","['www.qulishi.com:80', '1581', ' (1.54 KB) ', '79427', ' (77.5 KB) ', '02:01']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","q7.cnzz.com:80 close, 0 bytes sent, 0 bytes received, lifetime 01:00","['q7.cnzz.com:80', '0', ' ', '0', ' ', '01:00']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","w.cnzz.com:80 close, 570 bytes sent, 11519 bytes (11.2 KB) received, lifetime 02:00","['w.cnzz.com:80', '570', ' ', '11519', ' (11.2 KB) ', '02:00']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,client-lb.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['client-lb.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","['block.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['short.weixin.qq.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:33","['qbwup.imtt.qq.com:80', '494', ' ', '208', ' ', '00:33']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['www.google.com.hk:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","notifications.google.com:443 close, 470 bytes sent, 4856 bytes (4.74 KB) received, lifetime 04:00","['notifications.google.com:443', '470', ' ', '4856', ' (4.74 KB) ', '04:00']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,apis.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['apis.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['csi.gstatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['block.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","get.sogou.com:80 close, 759 bytes sent, 51462 bytes (50.2 KB) received, lifetime 00:05","['get.sogou.com:80', '759', ' ', '51462', ' (50.2 KB) ', '00:05']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['get.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['get.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['cidian.youdao.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clientservices.googleapis.com:443 close, 1051 bytes (1.02 KB) sent, 592 bytes received, lifetime 04:01","['clientservices.googleapis.com:443', '1051', ' (1.02 KB) ', '592', ' ', '04:01']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:32","['qbwup.imtt.qq.com:80', '494', ' ', '208', ' ', '00:32']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","short.weixin.qq.com:80 close, 425 bytes sent, 161 bytes received, lifetime <1 sec","['short.weixin.qq.com:80', '425', ' ', '161', ' ', '<1 sec']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","info.pinyin.sogou.com:80 close, 1020 bytes sent, 607 bytes received, lifetime 00:30","['info.pinyin.sogou.com:80', '1020', ' ', '607', ' ', '00:30']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>","203.205.129.102:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403","['203.205.129.102:8080', 'proxy.cse.cuhk.edu.hk:5070', '403']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,203.205.146.15:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['203.205.146.15:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","client-cf.dropbox.com:443 close, 3934 bytes (3.84 KB) sent, 5647 bytes (5.51 KB) received, lifetime 01:03","['client-cf.dropbox.com:443', '3934', ' (3.84 KB) ', '5647', ' (5.51 KB) ', '01:03']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","client-cf.dropbox.com:443 close, 4478 bytes (4.37 KB) sent, 16913 bytes (16.5 KB) received, lifetime 01:01","['client-cf.dropbox.com:443', '4478', ' (4.37 KB) ', '16913', ' (16.5 KB) ', '01:01']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,people-pa.clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['people-pa.clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
